Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
95.85,3070.062,809.80,34.28571,44.1, -,9.257098
95.90,3076.61,809.60,43.61905,44.1, -,9.257098
95.95,3070.062,809.80,40.47619,44.1, -,9.257098
96.00,3070.062,809.80,46.71429,44.1, -,9.257098
96.05,3066.788,809.90,49.85714,44.1, -,9.257098
96.10,3063.516,810.00,53,44.1, -,9.257098
96.15,3063.516,810.00,59.23809,44.1, -,9.257098
96.20,3070.062,809.80,74.80952,44.1, -,9.257098
96.25,3076.61,809.60,93.47619,44.1, -,9.257098
96.30,3079.883,809.50,102.8095,44.1, -,9.257098
96.35,3070.062,809.80,84.14286,44.1, -,9.257098
96.40,3060.245,810.10,62.38095,44.1, -,9.257098
96.45,3043.888,810.60,28.14286,44.1, -,9.257098
96.50,3004.664,811.80,-43.42857,44.1, -,9.257098
96.55,2994.866,812.10,-83.95238,44.1, -,9.257098
96.60,2975.277,812.70,-127.5714,44.1, -,9.257098
96.65,2965.488,813.00,-130.6667,44.1, -,9.257098
96.70,3001.397,811.90,-96.47619,44.1, -,9.257098
96.75,3021.001,811.30,-71.57143,44.1, -,9.257098
96.80,3014.465,811.50,-49.76191,44.1, -,9.257098
96.85,3014.465,811.50,-46.66667,44.1, -,9.257098
96.90,3011.199,811.60,-56,44.1, -,9.257098
96.95,3017.732,811.40,-56,44.1, -,9.257098
97.00,3007.93,811.70,-59.09524,44.1, -,9.257098
97.05,3004.664,811.80,-62.19048,44.1, -,9.257098
97.10,3001.397,811.90,-62.19048,44.1, -,9.257098
97.15,2994.866,812.10,-65.33334,44.1, -,9.257098
97.20,2975.277,812.70,-84,44.1, -,9.257098
97.25,2945.918,813.60,-118.1905,44.1, -,9.257098
97.30,2903.554,814.90,-164.7619,44.1, -,9.257098
97.35,2854.742,816.40,-214.3333,44.1, -,9.257098
97.40,2815.746,817.60,-242.1429,44.1, -,9.257098
97.45,2786.528,818.50,-260.619,44.1, -,9.257098
97.50,2786.528,818.50,-245.0476,44.1, -,9.257098
97.55,2809.251,817.80,-186.0952,44.1, -,9.257098
97.60,2831.99,817.10,-155.0952,44.1, -,9.257098
97.65,2867.752,816.00,-102.381,44.1, -,9.257098
97.70,2880.768,815.60,-80.66666,44.1, -,9.257098
97.75,2884.021,815.50,-111.7619,44.1, -,9.257098
97.80,2890.531,815.30,-124.2381,44.1, -,9.257098
97.85,2887.275,815.40,-121.0952,44.1, -,9.257098
97.90,2867.752,816.00,-139.6667,44.1, -,9.257098
97.95,2854.742,816.40,-148.9524,44.1, -,9.257098
98.00,2844.989,816.70,-164.4762,44.1, -,9.257098
98.05,2815.746,817.60,-183,44.1, -,9.257098
98.10,2806.002,817.90,-189.1905,44.1, -,9.257098
98.15,2806.002,817.90,-186.0952,44.1, -,9.257098
98.20,2773.55,818.90,-210.7619,44.1, -,9.257098
98.25,2757.335,819.40,-207.5238,44.1, -,9.257098
98.30,2757.335,819.40,-179.5714,44.1, -,9.257098
98.35,2737.89,820.00,-157.7619,44.1, -,9.257098
98.40,2731.409,820.20,-117.4762,44.1, -,9.257098
98.45,2728.171,820.30,-83.42857,44.1, -,9.257098
98.50,2734.65,820.10,-49.42857,44.1, -,9.257098
98.55,2734.65,820.10,-49.42857,44.1, -,9.276546
98.60,2724.931,820.40,-80.28571,44.1, -,9.276546
98.65,2728.171,820.30,-98.85714,44.1, -,9.276546
98.70,2741.129,819.90,-120.5714,44.1, -,9.276546
98.75,2757.335,819.40,-117.5238,44.1, -,9.276546
98.80,2734.65,820.10,-142.2381,44.1, -,9.276546
98.85,2734.65,820.10,-148.4286,44.1, -,9.276546
98.90,2737.89,820.00,-142.2381,44.1, -,9.276546
98.95,2741.129,819.90,-120.5714,44.1, -,9.276546
99.00,2741.129,819.90,-108.1905,44.1, -,9.276546
99.05,2734.65,820.10,-105.0952,44.1, -,9.276546
99.10,2724.931,820.40,-86.47619,44.1, -,9.276546
99.15,2715.216,820.70,-86.42857,44.1, -,9.276546
99.20,2705.504,821.00,-95.66666,44.1, -,9.276546
99.25,2699.03,821.20,-70.90476,44.1, -,9.276546
99.30,2686.089,821.60,-67.80952,44.1, -,9.276546
99.35,2673.15,822.00,-80.14286,44.1, -,9.276546
99.40,2669.918,822.10,-64.71429,44.1, -,9.276546
99.45,2669.918,822.10,-58.52381,44.1, -,9.276546
99.50,2660.217,822.40,-64.66666,44.1, -,9.276546
99.55,2650.521,822.70,-80.09524,44.1, -,9.276546
99.60,2650.521,822.70,-80.09524,44.1, -,9.276546
99.65,2647.291,822.80,-73.95238,44.1, -,9.276546
99.70,2640.829,823.00,-83.19048,44.1, -,9.276546
99.75,2644.059,822.90,-92.42857,44.1, -,9.276546
99.80,2644.059,822.90,-107.8571,44.1, -,9.276546
99.85,2653.754,822.60,-77,44.1, -,9.276546
99.90,2656.986,822.50,-73.90476,44.1, -,9.276546
99.95,2660.217,822.40,-73.90476,44.1, -,9.276546
100.00,2647.291,822.80,-89.33334,44.1, -,9.276546
100.05,2637.599,823.10,-98.57143,44.1, -,9.276546
100.10,2631.139,823.30,-98.52381,44.1, -,9.276546
100.15,2611.766,823.90,-107.7143,44.1, -,9.276546
100.20,2585.954,824.70,-123.0476,44.1, -,9.276546
100.25,2576.281,825.00,-123,44.1, -,9.276546
100.30,2566.61,825.30,-126.0476,44.1, -,9.276546
100.35,2569.832,825.20,-110.6667,44.1, -,9.276546
100.40,2563.385,825.40,-104.4762,44.1, -,9.276546
100.45,2556.942,825.60,-107.5238,44.1, -,9.276546
100.50,2556.942,825.60,-107.5238,44.1, -,9.276546
100.55,2566.61,825.30,-89.09524,44, -,9.276546
100.60,2560.163,825.50,-86,44, -,9.276546
100.65,2560.163,825.50,-86,44, -,9.276546
100.70,2563.385,825.40,-79.85714,44, -,9.276546
100.75,2563.385,825.40,-73.71429,44, -,9.276546
100.80,2534.393,826.30,-104.4286,44, -,9.276546
100.85,2544.054,826.00,-95.2381,44, -,9.276546
100.90,2537.612,826.20,-110.619,44, -,9.276546
100.95,2544.054,826.00,-107.5714,44, -,9.276546
101.00,2553.718,825.70,-101.4762,44, -,9.276546
101.05,2547.274,825.90,-95.28571,44, -,9.276546
101.10,2544.054,826.00,-89.09524,44, -,9.276546
101.15,2544.054,826.00,-82.95238,44, -,9.276546
101.20,2547.274,825.90,-61.47619,44, -,9.276546
101.25,2550.497,825.80,-33.85714,44, -,9.276546
101.30,2553.718,825.70,-21.61905,44, -,9.276546
101.35,2556.942,825.60,-9.380953,44, -,9.276546
101.40,2556.942,825.60,-12.42857,44, -,9.276546
101.45,2563.385,825.40,-0.1428571,44, -,9.276546
101.50,2547.274,825.90,-9.333333,44, -,9.276546
101.55,2521.514,826.70,-33.85714,44, -,9.276546
101.60,2492.558,827.60,-70.61905,44, -,9.276546
101.65,2482.91,827.90,-73.66666,44, -,9.276546
101.70,2473.266,828.20,-82.85714,44, -,9.276546
101.75,2470.053,828.30,-88.95238,44, -,9.276546
101.80,2466.838,828.40,-92,44, -,9.276546
101.85,2460.413,828.60,-70.47619,44, -,9.276546
101.90,2457.199,828.70,-82.71429,44, -,9.276546
101.95,2447.563,829.00,-85.7619,44, -,9.276546
102.00,2437.93,829.30,-101.0952,44, -,9.276546
102.05,2434.719,829.40,-113.3333,44, -,9.276546
102.10,2437.93,829.30,-104.1429,44, -,9.276546
102.15,2428.3,829.60,-110.2857,44, -,9.276546
102.20,2425.089,829.70,-113.3333,44, -,9.276546
102.25,2421.881,829.80,-119.4286,44, -,9.276546
102.30,2421.881,829.80,-122.4762,44, -,9.276546
102.35,2415.463,830.00,-131.619,44, -,9.276546
102.40,2415.463,830.00,-134.6667,44, -,9.276546
102.45,2412.255,830.10,-137.7143,44, -,9.276546
102.50,2409.046,830.20,-146.9048,44, -,9.276546
102.55,2402.63,830.40,-137.6667,44, -,9.295994
102.60,2396.218,830.60,-119.2381,44, -,9.295994
102.65,2383.393,831.00,-103.8571,44, -,9.295994
102.70,2380.189,831.10,-97.71429,44, -,9.295994
102.75,2370.573,831.40,-97.66666,44, -,9.295994
102.80,2357.761,831.80,-106.8095,44, -,9.295994
102.85,2351.355,832.00,-109.8571,44, -,9.295994
102.90,2341.75,832.30,-112.9048,44, -,9.295994
102.95,2335.348,832.50,-115.9524,44, -,9.295994
103.00,2332.148,832.60,-109.8095,44, -,9.295994
103.05,2328.947,832.70,-103.6667,44, -,9.295994
103.10,2322.547,832.90,-106.7143,44, -,9.295994
103.15,2322.547,832.90,-109.7619,44, -,9.295994
103.20,2319.348,833.00,-103.619,44, -,9.295994
103.25,2312.95,833.20,-106.6667,44, -,9.295994
103.30,2309.753,833.30,-106.6667,44, -,9.295994
103.35,2303.356,833.50,-112.7619,44, -,9.295994
103.40,2300.16,833.60,-109.7143,44, -,9.295994
103.45,2300.16,833.60,-109.7143,44, -,9.295994
103.50,2293.765,833.80,-112.7619,44, -,9.257098
103.55,2293.765,833.80,-109.7143,44, -,9.257098
103.60,2293.765,833.80,-103.619,44, -,9.257098
103.65,2280.98,834.20,-109.7143,44, -,9.257098
103.70,2277.786,834.30,-100.5714,44, -,9.257098
103.75,2268.202,834.60,-106.6667,44, -,9.257098
103.80,2258.62,834.90,-106.6667,44, -,9.257098
103.85,2258.62,834.90,-94.47619,44, -,9.257098
103.90,2258.62,834.90,-88.38095,44, -,9.257098
103.95,2265.007,834.70,-73.14286,44, -,9.257098
104.00,2258.62,834.90,-73.14286,44, -,9.257098
104.05,2252.235,835.10,-76.19048,44, -,9.257098
104.10,2249.042,835.20,-76.19048,44, -,9.257098
104.15,2249.042,835.20,-70.09524,44, -,9.257098
104.20,2245.85,835.30,-73.14286,44, -,9.257098
104.25,2245.85,835.30,-70.09524,44, -,9.257098
104.30,2236.276,835.60,-73.09524,44, -,9.257098
104.35,2229.894,835.80,-76.14286,44, -,9.257098
104.40,2220.325,836.10,-79.14286,44, -,9.257098
104.45,2220.325,836.10,-76.09524,44, -,9.257098
104.50,2223.513,836.00,-73.04762,44, -,9.257098
104.55,2223.513,836.00,-66.95238,44, -,9.257098
104.60,2217.134,836.20,-73.04762,44, -,9.257098
104.65,2207.568,836.50,-82.14286,44, -,9.257098
104.70,2207.568,836.50,-69.95238,44, -,9.257098
104.75,2204.381,836.60,-69.95238,44, -,9.257098
104.80,2201.192,836.70,-63.85714,44, -,9.257098
104.85,2191.631,837.00,-63.80952,44, -,9.257098
104.90,2185.257,837.20,-69.85714,44, -,9.257098
104.95,2175.701,837.50,-78.95238,44, -,9.257098
105.00,2169.33,837.70,-91.09524,44, -,9.257098
105.05,2166.147,837.80,-88.04762,44, -,9.257098
105.10,2159.778,838.00,-88,44, -,9.257098
105.15,2153.411,838.20,-91,44, -,9.257098
105.20,2156.596,838.10,-87.95238,44, -,9.257098
105.25,2143.864,838.50,-97.04762,44, -,9.257098
105.30,2140.683,838.60,-100.0952,44, -,9.257098
105.35,2143.864,838.50,-87.95238,44, -,9.257098
105.40,2134.319,838.80,-90.95238,44, -,9.257098
105.45,2134.319,838.80,-81.85714,44, -,9.257098
105.50,2131.137,838.90,-84.90476,43.9, -,9.257098
105.55,2137.5,838.70,-81.90476,43.9, -,9.257098
105.60,2137.5,838.70,-81.90476,43.9, -,9.257098
105.65,2121.596,839.20,-90.95238,43.9, -,9.257098
105.70,2121.596,839.20,-81.85714,43.9, -,9.257098
105.75,2108.88,839.60,-93.95238,43.9, -,9.257098
105.80,2096.166,840.00,-103,43.9, -,9.257098
105.85,2083.458,840.40,-112.0476,43.9, -,9.257098
105.90,2083.458,840.40,-102.9524,43.9, -,9.257098
105.95,2077.107,840.60,-102.9524,43.9, -,9.257098
106.00,2067.58,840.90,-102.9524,43.9, -,9.257098
106.05,2061.233,841.10,-102.9524,43.9, -,9.257098
106.10,2061.233,841.10,-99.90476,43.9, -,9.257098
106.15,2054.885,841.30,-99.90476,43.9, -,9.257098
106.20,2048.538,841.50,-99.90476,43.9, -,9.257098
106.25,2039.021,841.80,-112,43.9, -,9.257098
106.30,2039.021,841.80,-99.85714,43.9, -,9.257098
106.35,2029.506,842.10,-105.8571,43.9, -,9.257098
106.40,2023.164,842.30,-114.9524,43.9, -,9.257098
106.45,2016.823,842.50,-111.9048,43.9, -,9.257098
106.50,2016.823,842.50,-111.9048,43.9, -,9.257098
106.55,2010.484,842.70,-114.9048,43.9, -,9.257098
106.60,2004.145,842.90,-127,43.9, -,9.257098
106.65,2000.978,843.00,-130,43.9, -,9.257098
106.70,2007.315,842.80,-108.8095,43.9, -,9.257098
106.75,2004.145,842.90,-111.8095,43.9, -,9.257098
106.80,2000.978,843.00,-102.7143,43.9, -,9.257098
106.85,1997.81,843.10,-93.61905,43.9, -,9.257098
106.90,1994.641,843.20,-84.52381,43.9, -,9.257098
106.95,1985.14,843.50,-93.57143,43.9, -,9.257098
107.00,1978.806,843.70,-93.57143,43.9, -,9.257098
107.05,1978.806,843.70,-84.47619,43.9, -,9.257098
107.10,1985.14,843.50,-72.38095,43.9, -,9.257098
107.15,1991.474,843.30,-66.33334,43.9, -,9.257098
107.20,1997.81,843.10,-54.23809,43.9, -,9.257098
107.25,2023.164,842.30,-24.04762,43.9, -,9.257098
107.30,2039.021,841.80,0.0952381,43.9, -,9.257098
107.35,2035.847,841.90,-2.904762,43.9, -,9.257098
107.40,2016.823,842.50,-11.95238,43.9, -,9.257098
107.45,2007.315,842.80,-14.95238,43.9, -,9.257098
107.50,1991.474,843.30,-24,43.9, -,9.257098
107.55,1985.14,843.50,-30.04762,43.9, -,9.257098
107.60,1985.14,843.50,-24,43.9, -,9.257098
107.65,1988.306,843.40,-14.95238,43.9, -,9.257098
107.70,1988.306,843.40,-11.95238,43.9, -,9.257098
107.75,1981.974,843.60,-24.04762,43.9, -,9.257098
107.80,1972.474,843.90,-30.09524,43.9, -,9.257098
107.85,1966.145,844.10,-33.14286,43.9, -,9.257098
107.90,1947.159,844.70,-48.23809,43.9, -,9.257098
107.95,1931.346,845.20,-60.28571,43.9, -,9.257098
108.00,1906.063,846.00,-75.33334,43.9, -,9.257098
108.05,1899.745,846.20,-75.28571,43.9, -,9.257098
108.10,1896.587,846.30,-78.28571,43.9, -,9.257098
108.15,1887.113,846.60,-93.33334,43.9, -,9.257098
108.20,1871.33,847.10,-114.4286,43.9, -,9.257098
108.25,1865.018,847.30,-126.4762,43.9, -,9.257098
108.30,1849.245,847.80,-165.619,43.9, -,9.257098
108.35,1846.09,847.90,-183.7143,43.9, -,9.257098
108.40,1842.938,848.00,-183.7143,43.9, -,9.257098
108.45,1839.785,848.10,-168.619,43.9, -,9.257098
108.50,1833.48,848.30,-165.5714,43.9, -,9.257098
108.55,1827.175,848.50,-156.4762,43.8, -,9.257098
108.60,1827.175,848.50,-150.4286,43.8, -,9.257098
108.65,1836.631,848.20,-141.4286,43.8, -,9.257098
108.70,1846.09,847.90,-135.4286,43.8, -,9.257098
108.75,1827.175,848.50,-153.4286,43.8, -,9.257098
108.80,1830.326,848.40,-144.381,43.8, -,9.257098
108.85,1824.024,848.60,-141.3333,43.8, -,9.257098
108.90,1849.245,847.80,-111.2857,43.8, -,9.257098
108.95,1868.173,847.20,-75.14286,43.8, -,9.257098
109.00,1883.955,846.70,-45.04762,43.8, -,9.257098
109.05,1880.799,846.80,-23.95238,43.8, -,9.257098
109.10,1865.018,847.30,-33,43.8, -,9.257098
109.15,1842.938,848.00,-51.04762,43.8, -,9.257098
109.20,1824.024,848.60,-60.04762,43.8, -,9.257098
109.25,1814.57,848.90,-54,43.8, -,9.257098
109.30,1814.57,848.90,-48,43.8, -,9.257098
109.35,1798.821,849.40,-48,43.8, -,9.257098
109.40,1757.909,850.70,-83.95238,43.8, -,9.257098
109.45,1723.332,851.80,-113.9048,43.8, -,9.257098
109.50,1701.345,852.50,-131.8571,43.8, -,9.257098
109.55,1717.048,852.00,-110.9048,43.8, -,9.257098
109.60,1754.765,850.80,-69,43.8, -,9.257098
109.65,1814.57,848.90,-12.04762,43.8, -,9.257098
109.70,1852.398,847.70,15,43.8, -,9.257098
109.75,1836.631,848.20,-9,43.8, -,9.257098
109.80,1786.228,849.80,-39,43.8, -,9.257098
109.85,1761.056,850.60,-65.95238,43.8, -,9.257098
109.90,1748.475,851.00,-71.95238,43.8, -,9.257098
109.95,1742.187,851.20,-101.9524,43.8, -,9.257098
110.00,1735.9,851.40,-126,43.8, -,9.257098
110.05,1723.332,851.80,-153,43.8, -,9.257098
110.10,1720.189,851.90,-153,43.8, -,9.257098
110.15,1707.626,852.30,-149.9048,43.8, -,9.257098
110.20,1698.207,852.60,-137.8095,43.8, -,9.257098
110.25,1688.788,852.90,-128.7619,43.8, -,9.257098
110.30,1676.237,853.30,-131.7143,43.8, -,9.257098
110.35,1673.099,853.40,-134.7143,43.8, -,9.257098
110.40,1666.827,853.60,-125.6667,43.8, -,9.257098
110.45,1660.554,853.80,-92.66666,43.8, -,9.257098
